"Index","Trigger","Value","Month_of_issue","District","Category"
"SPI OND",0.06,4.8,10,"Guija","Leve"
"SPI OND",0.08,4.6,10,"Guija","Leve"
"SPI OND",0.09,4.4,10,"Guija","Leve"
"SPI OND",0.1,4.2,10,"Guija","Leve"
"SPI OND",0.11,4,10,"Guija","Leve"
"SPI OND",0.13,3.8,10,"Guija","Leve"
"SPI OND",0.15,3.6,10,"Guija","Leve"
"SPI OND",0.18,3.4,10,"Guija","Leve"
"SPI OND",0.2,3.2,10,"Guija","Leve"
"SPI OND",0.22,3,10,"Guija","Leve"
"SPI OND",0.23,2.8,10,"Guija","Leve"
"SPI OND",0.26,2.6,10,"Guija","Leve"
"SPI OND",0.27,2.4,10,"Guija","Leve"
"SPI OND",0.29,2.2,10,"Guija","Leve"
"SPI OND",0.31,1.8,10,"Guija","Leve"
"SPI OND",0.34,1.4,10,"Guija","Leve"
"SPI OND",0.36,1,10,"Guija","Leve"
"SPI OND",0.38,0.8,10,"Guija","Leve"
"SPI OND",0.48,0.6,10,"Guija","Leve"
"SPI OND",0.49,0.4,10,"Guija","Leve"
"SPI OND",0.51,0.2,10,"Guija","Leve"
"SPI OND",0.52,0,10,"Guija","Leve"
"SPI NDJ",0.03,4.5,10,"Guija","Leve"
"SPI NDJ",0.06,4.16666666666667,10,"Guija","Leve"
"SPI NDJ",0.1,4,10,"Guija","Leve"
"SPI NDJ",0.11,3.66666666666667,10,"Guija","Leve"
"SPI NDJ",0.14,3.16666666666667,10,"Guija","Leve"
"SPI NDJ",0.17,3,10,"Guija","Leve"
"SPI NDJ",0.19,2.83333333333333,10,"Guija","Leve"
"SPI NDJ",0.2,2.66666666666667,10,"Guija","Leve"
"SPI NDJ",0.22,2.5,10,"Guija","Leve"
"SPI NDJ",0.25,2.33333333333333,10,"Guija","Leve"
"SPI NDJ",0.26,2,10,"Guija","Leve"
"SPI NDJ",0.27,1.83333333333333,10,"Guija","Leve"
"SPI NDJ",0.28,1.66666666666667,10,"Guija","Leve"
"SPI NDJ",0.31,1.5,10,"Guija","Leve"
"SPI NDJ",0.32,1,10,"Guija","Leve"
"SPI NDJ",0.35,0.833333333333333,10,"Guija","Leve"
"SPI NDJ",0.38,0.5,10,"Guija","Leve"
"SPI NDJ",0.39,0.333333333333333,10,"Guija","Leve"
"SPI NDJ",0.61,0.166666666666667,10,"Guija","Leve"
"SPI NDJ",0.67,0,10,"Guija","Leve"
"SPI DJF",0.04,6.5,10,"Guija","Leve"
"SPI DJF",0.1,6.25,10,"Guija","Leve"
"SPI DJF",0.15,6,10,"Guija","Leve"
"SPI DJF",0.16,5.5,10,"Guija","Leve"
"SPI DJF",0.17,5.25,10,"Guija","Leve"
"SPI DJF",0.18,5,10,"Guija","Leve"
"SPI DJF",0.2,4.5,10,"Guija","Leve"
"SPI DJF",0.22,4,10,"Guija","Leve"
"SPI DJF",0.23,3.75,10,"Guija","Leve"
"SPI DJF",0.24,3.25,10,"Guija","Leve"
"SPI DJF",0.27,3,10,"Guija","Leve"
"SPI DJF",0.28,2.75,10,"Guija","Leve"
"SPI DJF",0.29,2.5,10,"Guija","Leve"
"SPI DJF",0.3,2,10,"Guija","Leve"
"SPI DJF",0.31,1.75,10,"Guija","Leve"
"SPI DJF",0.32,1.5,10,"Guija","Leve"
"SPI DJF",0.34,1.25,10,"Guija","Leve"
"SPI DJF",0.36,1,10,"Guija","Leve"
"SPI DJF",0.39,0.75,10,"Guija","Leve"
"SPI DJF",0.42,0.5,10,"Guija","Leve"
"SPI DJF",0.5,0.25,10,"Guija","Leve"
"SPI DJF",0.68,0,10,"Guija","Leve"
"SPI JFM",0.04,4.5,10,"Guija","Leve"
"SPI JFM",0.08,4.33333333333333,10,"Guija","Leve"
"SPI JFM",0.1,4.16666666666667,10,"Guija","Leve"
"SPI JFM",0.12,4,10,"Guija","Leve"
"SPI JFM",0.15,3.83333333333333,10,"Guija","Leve"
"SPI JFM",0.16,3.5,10,"Guija","Leve"
"SPI JFM",0.18,3.16666666666667,10,"Guija","Leve"
"SPI JFM",0.21,2.83333333333333,10,"Guija","Leve"
"SPI JFM",0.22,2.5,10,"Guija","Leve"
"SPI JFM",0.24,2.33333333333333,10,"Guija","Leve"
"SPI JFM",0.27,2.16666666666667,10,"Guija","Leve"
"SPI JFM",0.29,2,10,"Guija","Leve"
"SPI JFM",0.32,1.83333333333333,10,"Guija","Leve"
"SPI JFM",0.33,1.66666666666667,10,"Guija","Leve"
"SPI JFM",0.34,1.5,10,"Guija","Leve"
"SPI JFM",0.35,1.16666666666667,10,"Guija","Leve"
"SPI JFM",0.36,1,10,"Guija","Leve"
"SPI JFM",0.38,0.833333333333333,10,"Guija","Leve"
"SPI JFM",0.39,0.666666666666667,10,"Guija","Leve"
"SPI JFM",0.4,0.5,10,"Guija","Leve"
"SPI JFM",0.47,0.333333333333333,10,"Guija","Leve"
"SPI JFM",0.5,0.166666666666667,10,"Guija","Leve"
"SPI JFM",0.61,0,10,"Guija","Leve"
"SPI ND",0,5,11,"Guija","Severo"
"SPI ND",0.01,4.8,11,"Guija","Severo"
"SPI ND",0.02,4.6,11,"Guija","Severo"
"SPI ND",0.06,4.2,11,"Guija","Severo"
"SPI ND",0.08,4,11,"Guija","Severo"
"SPI ND",0.09,3.8,11,"Guija","Severo"
"SPI ND",0.1,3.6,11,"Guija","Severo"
"SPI ND",0.12,3.2,11,"Guija","Severo"
"SPI ND",0.14,2.8,11,"Guija","Severo"
"SPI ND",0.16,2.2,11,"Guija","Severo"
"SPI ND",0.18,1.6,11,"Guija","Severo"
"SPI ND",0.21,1.4,11,"Guija","Severo"
"SPI ND",0.22,1.2,11,"Guija","Severo"
"SPI ND",0.26,0.8,11,"Guija","Severo"
"SPI ND",0.34,0.6,11,"Guija","Severo"
"SPI ND",0.38,0.4,11,"Guija","Severo"
"SPI ND",0.39,0.2,11,"Guija","Severo"
"SPI ND",0.41,0,11,"Guija","Severo"
"SPI DJ",0,6.75,11,"Guija","Severo"
"SPI DJ",0.02,6.25,11,"Guija","Severo"
"SPI DJ",0.04,5.75,11,"Guija","Severo"
"SPI DJ",0.06,5.25,11,"Guija","Severo"
"SPI DJ",0.08,4,11,"Guija","Severo"
"SPI DJ",0.1,3.75,11,"Guija","Severo"
"SPI DJ",0.13,3.5,11,"Guija","Severo"
"SPI DJ",0.14,3.25,11,"Guija","Severo"
"SPI DJ",0.15,2.75,11,"Guija","Severo"
"SPI DJ",0.19,2.5,11,"Guija","Severo"
"SPI DJ",0.2,2.25,11,"Guija","Severo"
"SPI DJ",0.22,1.75,11,"Guija","Severo"
"SPI DJ",0.26,1.5,11,"Guija","Severo"
"SPI DJ",0.27,1.25,11,"Guija","Severo"
"SPI DJ",0.28,1,11,"Guija","Severo"
"SPI DJ",0.3,0.5,11,"Guija","Severo"
"SPI DJ",0.31,0.25,11,"Guija","Severo"
"SPI DJ",0.34,0,11,"Guija","Severo"
"SPI JF",0,5.4,11,"Guija","Severo"
"SPI JF",0.02,5,11,"Guija","Severo"
"SPI JF",0.06,4.8,11,"Guija","Severo"
"SPI JF",0.07,4.6,11,"Guija","Severo"
"SPI JF",0.08,4.4,11,"Guija","Severo"
"SPI JF",0.1,3.8,11,"Guija","Severo"
"SPI JF",0.11,3.6,11,"Guija","Severo"
"SPI JF",0.12,3.4,11,"Guija","Severo"
"SPI JF",0.13,3.2,11,"Guija","Severo"
"SPI JF",0.14,2.8,11,"Guija","Severo"
"SPI JF",0.15,2.6,11,"Guija","Severo"
"SPI JF",0.16,2.2,11,"Guija","Severo"
"SPI JF",0.17,2,11,"Guija","Severo"
"SPI JF",0.19,1.8,11,"Guija","Severo"
"SPI JF",0.21,1.6,11,"Guija","Severo"
"SPI JF",0.22,1.4,11,"Guija","Severo"
"SPI JF",0.24,1.2,11,"Guija","Severo"
"SPI JF",0.26,1,11,"Guija","Severo"
"SPI JF",0.27,0.8,11,"Guija","Severo"
"SPI JF",0.28,0.6,11,"Guija","Severo"
"SPI JF",0.34,0.4,11,"Guija","Severo"
"SPI JF",0.39,0.2,11,"Guija","Severo"
"SPI JF",0.4,0,11,"Guija","Severo"
"SPI FM",0.02,4.5,11,"Guija","Severo"
"SPI FM",0.05,4.33333333333333,11,"Guija","Severo"
"SPI FM",0.06,4.16666666666667,11,"Guija","Severo"
"SPI FM",0.07,4,11,"Guija","Severo"
"SPI FM",0.09,3.66666666666667,11,"Guija","Severo"
"SPI FM",0.1,3.33333333333333,11,"Guija","Severo"
"SPI FM",0.12,3,11,"Guija","Severo"
"SPI FM",0.13,2.83333333333333,11,"Guija","Severo"
"SPI FM",0.14,2.5,11,"Guija","Severo"
"SPI FM",0.16,2.33333333333333,11,"Guija","Severo"
"SPI FM",0.17,1.83333333333333,11,"Guija","Severo"
"SPI FM",0.18,1.16666666666667,11,"Guija","Severo"
"SPI FM",0.2,1,11,"Guija","Severo"
"SPI FM",0.22,0.833333333333333,11,"Guija","Severo"
"SPI FM",0.25,0.5,11,"Guija","Severo"
"SPI FM",0.26,0.333333333333333,11,"Guija","Severo"
"SPI FM",0.32,0.166666666666667,11,"Guija","Severo"
"SPI FM",0.47,0,11,"Guija","Severo"
"SPI NDJ",0,13,11,"Guija","Severo"
"SPI NDJ",0.04,12,11,"Guija","Severo"
"SPI NDJ",0.05,11.5,11,"Guija","Severo"
"SPI NDJ",0.06,10.5,11,"Guija","Severo"
"SPI NDJ",0.07,10,11,"Guija","Severo"
"SPI NDJ",0.08,9.5,11,"Guija","Severo"
"SPI NDJ",0.1,9,11,"Guija","Severo"
"SPI NDJ",0.11,8.5,11,"Guija","Severo"
"SPI NDJ",0.12,8,11,"Guija","Severo"
"SPI NDJ",0.13,7.5,11,"Guija","Severo"
"SPI NDJ",0.15,7,11,"Guija","Severo"
"SPI NDJ",0.16,6.5,11,"Guija","Severo"
"SPI NDJ",0.17,5.5,11,"Guija","Severo"
"SPI NDJ",0.18,4,11,"Guija","Severo"
"SPI NDJ",0.21,3.5,11,"Guija","Severo"
"SPI NDJ",0.24,3,11,"Guija","Severo"
"SPI NDJ",0.28,2,11,"Guija","Severo"
"SPI NDJ",0.3,1.5,11,"Guija","Severo"
"SPI NDJ",0.34,1,11,"Guija","Severo"
"SPI NDJ",0.35,0.5,11,"Guija","Severo"
"SPI NDJ",0.42,0,11,"Guija","Severo"
"SPI DJF",0,6.5,11,"Guija","Severo"
"SPI DJF",0.02,6.25,11,"Guija","Severo"
"SPI DJF",0.04,5.75,11,"Guija","Severo"
"SPI DJF",0.06,5.5,11,"Guija","Severo"
"SPI DJF",0.08,4.5,11,"Guija","Severo"
"SPI DJF",0.1,4.25,11,"Guija","Severo"
"SPI DJF",0.11,3.75,11,"Guija","Severo"
"SPI DJF",0.14,3.25,11,"Guija","Severo"
"SPI DJF",0.17,3,11,"Guija","Severo"
"SPI DJF",0.18,2.75,11,"Guija","Severo"
"SPI DJF",0.19,2.5,11,"Guija","Severo"
"SPI DJF",0.21,2.25,11,"Guija","Severo"
"SPI DJF",0.23,2,11,"Guija","Severo"
"SPI DJF",0.25,1.75,11,"Guija","Severo"
"SPI DJF",0.27,1.5,11,"Guija","Severo"
"SPI DJF",0.3,1,11,"Guija","Severo"
"SPI DJF",0.31,0.75,11,"Guija","Severo"
"SPI DJF",0.32,0,11,"Guija","Severo"
"SPI JFM",0,9,11,"Guija","Severo"
"SPI JFM",0.02,8.66666666666667,11,"Guija","Severo"
"SPI JFM",0.04,8.33333333333333,11,"Guija","Severo"
"SPI JFM",0.06,7.66666666666667,11,"Guija","Severo"
"SPI JFM",0.07,7,11,"Guija","Severo"
"SPI JFM",0.09,6.66666666666667,11,"Guija","Severo"
"SPI JFM",0.1,5.66666666666667,11,"Guija","Severo"
"SPI JFM",0.12,4.66666666666667,11,"Guija","Severo"
"SPI JFM",0.15,4.33333333333333,11,"Guija","Severo"
"SPI JFM",0.16,4,11,"Guija","Severo"
"SPI JFM",0.18,3.66666666666667,11,"Guija","Severo"
"SPI JFM",0.19,3.33333333333333,11,"Guija","Severo"
"SPI JFM",0.2,3,11,"Guija","Severo"
"SPI JFM",0.22,2.33333333333333,11,"Guija","Severo"
"SPI JFM",0.23,1.66666666666667,11,"Guija","Severo"
"SPI JFM",0.24,1.33333333333333,11,"Guija","Severo"
"SPI JFM",0.26,1,11,"Guija","Severo"
"SPI JFM",0.3,0.666666666666667,11,"Guija","Severo"
"SPI JFM",0.34,0.333333333333333,11,"Guija","Severo"
"SPI JFM",0.38,0,11,"Guija","Severo"
"SPI ND",0,5,11,"Guija","Moderado"
"SPI ND",0.04,4.8,11,"Guija","Moderado"
"SPI ND",0.08,4.2,11,"Guija","Moderado"
"SPI ND",0.12,4,11,"Guija","Moderado"
"SPI ND",0.14,3.6,11,"Guija","Moderado"
"SPI ND",0.15,3.4,11,"Guija","Moderado"
"SPI ND",0.17,3.2,11,"Guija","Moderado"
"SPI ND",0.18,2.8,11,"Guija","Moderado"
"SPI ND",0.2,2.6,11,"Guija","Moderado"
"SPI ND",0.21,2.4,11,"Guija","Moderado"
"SPI ND",0.22,2,11,"Guija","Moderado"
"SPI ND",0.23,1.8,11,"Guija","Moderado"
"SPI ND",0.25,1.4,11,"Guija","Moderado"
"SPI ND",0.27,1,11,"Guija","Moderado"
"SPI ND",0.32,0.8,11,"Guija","Moderado"
"SPI ND",0.42,0.6,11,"Guija","Moderado"
"SPI ND",0.48,0.4,11,"Guija","Moderado"
"SPI ND",0.52,0.2,11,"Guija","Moderado"
"SPI ND",0.55,0,11,"Guija","Moderado"
"SPI DJ",0,5.4,11,"Guija","Moderado"
"SPI DJ",0.02,5.2,11,"Guija","Moderado"
"SPI DJ",0.05,5,11,"Guija","Moderado"
"SPI DJ",0.06,4.8,11,"Guija","Moderado"
"SPI DJ",0.08,4.2,11,"Guija","Moderado"
"SPI DJ",0.1,4,11,"Guija","Moderado"
"SPI DJ",0.12,3.4,11,"Guija","Moderado"
"SPI DJ",0.14,3.2,11,"Guija","Moderado"
"SPI DJ",0.15,3,11,"Guija","Moderado"
"SPI DJ",0.16,2.8,11,"Guija","Moderado"
"SPI DJ",0.18,2.6,11,"Guija","Moderado"
"SPI DJ",0.19,2.4,11,"Guija","Moderado"
"SPI DJ",0.22,2.2,11,"Guija","Moderado"
"SPI DJ",0.23,2,11,"Guija","Moderado"
"SPI DJ",0.26,1.8,11,"Guija","Moderado"
"SPI DJ",0.29,1.6,11,"Guija","Moderado"
"SPI DJ",0.3,1.4,11,"Guija","Moderado"
"SPI DJ",0.32,1,11,"Guija","Moderado"
"SPI DJ",0.34,0.8,11,"Guija","Moderado"
"SPI DJ",0.36,0.6,11,"Guija","Moderado"
"SPI DJ",0.37,0.4,11,"Guija","Moderado"
"SPI DJ",0.44,0,11,"Guija","Moderado"
"SPI JF",0,4.5,11,"Guija","Moderado"
"SPI JF",0.05,4.33333333333333,11,"Guija","Moderado"
"SPI JF",0.06,4.16666666666667,11,"Guija","Moderado"
"SPI JF",0.12,3.83333333333333,11,"Guija","Moderado"
"SPI JF",0.13,3.33333333333333,11,"Guija","Moderado"
"SPI JF",0.14,3,11,"Guija","Moderado"
"SPI JF",0.17,2.66666666666667,11,"Guija","Moderado"
"SPI JF",0.18,2.16666666666667,11,"Guija","Moderado"
"SPI JF",0.2,2,11,"Guija","Moderado"
"SPI JF",0.21,1.83333333333333,11,"Guija","Moderado"
"SPI JF",0.22,1.66666666666667,11,"Guija","Moderado"
"SPI JF",0.24,1.5,11,"Guija","Moderado"
"SPI JF",0.26,1.33333333333333,11,"Guija","Moderado"
"SPI JF",0.28,0.833333333333333,11,"Guija","Moderado"
"SPI JF",0.3,0.666666666666667,11,"Guija","Moderado"
"SPI JF",0.36,0.5,11,"Guija","Moderado"
"SPI JF",0.37,0.333333333333333,11,"Guija","Moderado"
"SPI JF",0.42,0.166666666666667,11,"Guija","Moderado"
"SPI JF",0.45,0,11,"Guija","Moderado"
"SPI FM",0.04,4.5,11,"Guija","Moderado"
"SPI FM",0.09,4.33333333333333,11,"Guija","Moderado"
"SPI FM",0.11,4.16666666666667,11,"Guija","Moderado"
"SPI FM",0.12,4,11,"Guija","Moderado"
"SPI FM",0.14,3.66666666666667,11,"Guija","Moderado"
"SPI FM",0.15,3.5,11,"Guija","Moderado"
"SPI FM",0.16,3.33333333333333,11,"Guija","Moderado"
"SPI FM",0.17,3,11,"Guija","Moderado"
"SPI FM",0.18,2.83333333333333,11,"Guija","Moderado"
"SPI FM",0.19,2.66666666666667,11,"Guija","Moderado"
"SPI FM",0.2,2.5,11,"Guija","Moderado"
"SPI FM",0.21,2.16666666666667,11,"Guija","Moderado"
"SPI FM",0.22,1.83333333333333,11,"Guija","Moderado"
"SPI FM",0.25,1.5,11,"Guija","Moderado"
"SPI FM",0.26,1.33333333333333,11,"Guija","Moderado"
"SPI FM",0.27,0.833333333333333,11,"Guija","Moderado"
"SPI FM",0.31,0.5,11,"Guija","Moderado"
"SPI FM",0.37,0.333333333333333,11,"Guija","Moderado"
"SPI FM",0.44,0.166666666666667,11,"Guija","Moderado"
"SPI FM",0.48,0,11,"Guija","Moderado"
"SPI NDJ",0,9,11,"Guija","Moderado"
"SPI NDJ",0.02,8.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.04,8,11,"Guija","Moderado"
"SPI NDJ",0.08,7.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.09,7.33333333333333,11,"Guija","Moderado"
"SPI NDJ",0.12,6.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.14,5.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.16,4.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.18,3.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.2,3.33333333333333,11,"Guija","Moderado"
"SPI NDJ",0.23,3,11,"Guija","Moderado"
"SPI NDJ",0.27,2.66666666666667,11,"Guija","Moderado"
"SPI NDJ",0.28,2.33333333333333,11,"Guija","Moderado"
"SPI NDJ",0.3,2,11,"Guija","Moderado"
"SPI NDJ",0.32,1.33333333333333,11,"Guija","Moderado"
"SPI NDJ",0.35,1,11,"Guija","Moderado"
"SPI NDJ",0.42,0.333333333333333,11,"Guija","Moderado"
"SPI NDJ",0.48,0,11,"Guija","Moderado"
"SPI DJF",0,6.75,11,"Guija","Moderado"
"SPI DJF",0.03,6.5,11,"Guija","Moderado"
"SPI DJF",0.04,6,11,"Guija","Moderado"
"SPI DJF",0.08,5.75,11,"Guija","Moderado"
"SPI DJF",0.1,5.25,11,"Guija","Moderado"
"SPI DJF",0.11,5,11,"Guija","Moderado"
"SPI DJF",0.12,4.75,11,"Guija","Moderado"
"SPI DJF",0.13,4.5,11,"Guija","Moderado"
"SPI DJF",0.14,3.75,11,"Guija","Moderado"
"SPI DJF",0.17,3.5,11,"Guija","Moderado"
"SPI DJF",0.2,3.25,11,"Guija","Moderado"
"SPI DJF",0.23,3,11,"Guija","Moderado"
"SPI DJF",0.24,2.5,11,"Guija","Moderado"
"SPI DJF",0.25,2.25,11,"Guija","Moderado"
"SPI DJF",0.28,2,11,"Guija","Moderado"
"SPI DJF",0.29,1.75,11,"Guija","Moderado"
"SPI DJF",0.32,1.25,11,"Guija","Moderado"
"SPI DJF",0.34,1,11,"Guija","Moderado"
"SPI DJF",0.35,0.75,11,"Guija","Moderado"
"SPI DJF",0.36,0.5,11,"Guija","Moderado"
"SPI DJF",0.42,0,11,"Guija","Moderado"
"SPI JFM",0.01,6.75,11,"Guija","Moderado"
"SPI JFM",0.06,6.5,11,"Guija","Moderado"
"SPI JFM",0.08,6.25,11,"Guija","Moderado"
"SPI JFM",0.09,6,11,"Guija","Moderado"
"SPI JFM",0.1,5.25,11,"Guija","Moderado"
"SPI JFM",0.13,4.75,11,"Guija","Moderado"
"SPI JFM",0.14,4.25,11,"Guija","Moderado"
"SPI JFM",0.16,3.5,11,"Guija","Moderado"
"SPI JFM",0.18,3.25,11,"Guija","Moderado"
"SPI JFM",0.21,3,11,"Guija","Moderado"
"SPI JFM",0.23,2.75,11,"Guija","Moderado"
"SPI JFM",0.26,2.5,11,"Guija","Moderado"
"SPI JFM",0.27,2.25,11,"Guija","Moderado"
"SPI JFM",0.28,1.75,11,"Guija","Moderado"
"SPI JFM",0.3,1.25,11,"Guija","Moderado"
"SPI JFM",0.31,1,11,"Guija","Moderado"
"SPI JFM",0.32,0.75,11,"Guija","Moderado"
"SPI JFM",0.36,0.5,11,"Guija","Moderado"
"SPI JFM",0.4,0.25,11,"Guija","Moderado"
"SPI JFM",0.45,0,11,"Guija","Moderado"
"SPI ND",0,3.71428571428571,11,"Guija","Leve"
"SPI ND",0.04,3.57142857142857,11,"Guija","Leve"
"SPI ND",0.08,3.42857142857143,11,"Guija","Leve"
"SPI ND",0.09,3.28571428571429,11,"Guija","Leve"
"SPI ND",0.14,3,11,"Guija","Leve"
"SPI ND",0.16,2.85714285714286,11,"Guija","Leve"
"SPI ND",0.18,2.71428571428571,11,"Guija","Leve"
"SPI ND",0.2,2.42857142857143,11,"Guija","Leve"
"SPI ND",0.23,2.28571428571429,11,"Guija","Leve"
"SPI ND",0.24,2,11,"Guija","Leve"
"SPI ND",0.26,1.57142857142857,11,"Guija","Leve"
"SPI ND",0.28,1.42857142857143,11,"Guija","Leve"
"SPI ND",0.29,1.28571428571429,11,"Guija","Leve"
"SPI ND",0.31,1.14285714285714,11,"Guija","Leve"
"SPI ND",0.34,0.857142857142857,11,"Guija","Leve"
"SPI ND",0.37,0.714285714285714,11,"Guija","Leve"
"SPI ND",0.38,0.571428571428571,11,"Guija","Leve"
"SPI ND",0.49,0.428571428571429,11,"Guija","Leve"
"SPI ND",0.56,0.285714285714286,11,"Guija","Leve"
"SPI ND",0.62,0.142857142857143,11,"Guija","Leve"
"SPI ND",0.66,0,11,"Guija","Leve"
"SPI DJ",0,3.85714285714286,11,"Guija","Leve"
"SPI DJ",0.08,3.42857142857143,11,"Guija","Leve"
"SPI DJ",0.1,3.28571428571429,11,"Guija","Leve"
"SPI DJ",0.14,3.14285714285714,11,"Guija","Leve"
"SPI DJ",0.15,3,11,"Guija","Leve"
"SPI DJ",0.16,2.85714285714286,11,"Guija","Leve"
"SPI DJ",0.18,2.42857142857143,11,"Guija","Leve"
"SPI DJ",0.2,2.28571428571429,11,"Guija","Leve"
"SPI DJ",0.21,2.14285714285714,11,"Guija","Leve"
"SPI DJ",0.22,2,11,"Guija","Leve"
"SPI DJ",0.23,1.85714285714286,11,"Guija","Leve"
"SPI DJ",0.24,1.71428571428571,11,"Guija","Leve"
"SPI DJ",0.31,1.42857142857143,11,"Guija","Leve"
"SPI DJ",0.32,1.28571428571429,11,"Guija","Leve"
"SPI DJ",0.34,1.14285714285714,11,"Guija","Leve"
"SPI DJ",0.35,1,11,"Guija","Leve"
"SPI DJ",0.36,0.857142857142857,11,"Guija","Leve"
"SPI DJ",0.38,0.714285714285714,11,"Guija","Leve"
"SPI DJ",0.4,0.428571428571429,11,"Guija","Leve"
"SPI DJ",0.43,0.285714285714286,11,"Guija","Leve"
"SPI DJ",0.51,0.142857142857143,11,"Guija","Leve"
"SPI DJ",0.54,0,11,"Guija","Leve"
"SPI JF",0.02,3.85714285714286,11,"Guija","Leve"
"SPI JF",0.08,3.71428571428571,11,"Guija","Leve"
"SPI JF",0.11,3.57142857142857,11,"Guija","Leve"
"SPI JF",0.12,3.42857142857143,11,"Guija","Leve"
"SPI JF",0.13,3.28571428571429,11,"Guija","Leve"
"SPI JF",0.16,3.14285714285714,11,"Guija","Leve"
"SPI JF",0.2,2.85714285714286,11,"Guija","Leve"
"SPI JF",0.21,2.71428571428571,11,"Guija","Leve"
"SPI JF",0.22,2.42857142857143,11,"Guija","Leve"
"SPI JF",0.23,2.14285714285714,11,"Guija","Leve"
"SPI JF",0.25,2,11,"Guija","Leve"
"SPI JF",0.27,1.71428571428571,11,"Guija","Leve"
"SPI JF",0.3,1.14285714285714,11,"Guija","Leve"
"SPI JF",0.36,1,11,"Guija","Leve"
"SPI JF",0.38,0.857142857142857,11,"Guija","Leve"
"SPI JF",0.39,0.714285714285714,11,"Guija","Leve"
"SPI JF",0.41,0.571428571428571,11,"Guija","Leve"
"SPI JF",0.42,0.428571428571429,11,"Guija","Leve"
"SPI JF",0.46,0.285714285714286,11,"Guija","Leve"
"SPI JF",0.48,0.142857142857143,11,"Guija","Leve"
"SPI JF",0.51,0,11,"Guija","Leve"
"SPI FM",0.04,3.85714285714286,11,"Guija","Leve"
"SPI FM",0.11,3.71428571428571,11,"Guija","Leve"
"SPI FM",0.13,3.57142857142857,11,"Guija","Leve"
"SPI FM",0.14,3.42857142857143,11,"Guija","Leve"
"SPI FM",0.15,3.28571428571429,11,"Guija","Leve"
"SPI FM",0.16,3.14285714285714,11,"Guija","Leve"
"SPI FM",0.2,3,11,"Guija","Leve"
"SPI FM",0.22,2.85714285714286,11,"Guija","Leve"
"SPI FM",0.23,2.71428571428571,11,"Guija","Leve"
"SPI FM",0.24,2.57142857142857,11,"Guija","Leve"
"SPI FM",0.25,2.42857142857143,11,"Guija","Leve"
"SPI FM",0.26,2,11,"Guija","Leve"
"SPI FM",0.27,1.85714285714286,11,"Guija","Leve"
"SPI FM",0.28,1.71428571428571,11,"Guija","Leve"
"SPI FM",0.3,1.57142857142857,11,"Guija","Leve"
"SPI FM",0.31,1.28571428571429,11,"Guija","Leve"
"SPI FM",0.32,1,11,"Guija","Leve"
"SPI FM",0.36,0.714285714285714,11,"Guija","Leve"
"SPI FM",0.37,0.571428571428571,11,"Guija","Leve"
"SPI FM",0.39,0.428571428571429,11,"Guija","Leve"
"SPI FM",0.45,0.285714285714286,11,"Guija","Leve"
"SPI FM",0.48,0.142857142857143,11,"Guija","Leve"
"SPI FM",0.49,0,11,"Guija","Leve"
"SPI NDJ",0,4.5,11,"Guija","Leve"
"SPI NDJ",0.04,4.33333333333333,11,"Guija","Leve"
"SPI NDJ",0.05,4.16666666666667,11,"Guija","Leve"
"SPI NDJ",0.06,4,11,"Guija","Leve"
"SPI NDJ",0.09,3.83333333333333,11,"Guija","Leve"
"SPI NDJ",0.11,3.66666666666667,11,"Guija","Leve"
"SPI NDJ",0.15,3.5,11,"Guija","Leve"
"SPI NDJ",0.17,3.33333333333333,11,"Guija","Leve"
"SPI NDJ",0.18,3,11,"Guija","Leve"
"SPI NDJ",0.19,2.83333333333333,11,"Guija","Leve"
"SPI NDJ",0.2,2.5,11,"Guija","Leve"
"SPI NDJ",0.22,2.16666666666667,11,"Guija","Leve"
"SPI NDJ",0.25,2,11,"Guija","Leve"
"SPI NDJ",0.26,1.83333333333333,11,"Guija","Leve"
"SPI NDJ",0.3,1.66666666666667,11,"Guija","Leve"
"SPI NDJ",0.32,1.5,11,"Guija","Leve"
"SPI NDJ",0.34,1.33333333333333,11,"Guija","Leve"
"SPI NDJ",0.35,1.16666666666667,11,"Guija","Leve"
"SPI NDJ",0.36,0.833333333333333,11,"Guija","Leve"
"SPI NDJ",0.39,0.666666666666667,11,"Guija","Leve"
"SPI NDJ",0.42,0.5,11,"Guija","Leve"
"SPI NDJ",0.47,0.333333333333333,11,"Guija","Leve"
"SPI NDJ",0.5,0.166666666666667,11,"Guija","Leve"
"SPI NDJ",0.55,0,11,"Guija","Leve"
"SPI DJF",0,6.75,11,"Guija","Leve"
"SPI DJF",0.04,6.25,11,"Guija","Leve"
"SPI DJF",0.07,6,11,"Guija","Leve"
"SPI DJF",0.11,5.75,11,"Guija","Leve"
"SPI DJF",0.12,5.5,11,"Guija","Leve"
"SPI DJF",0.14,5,11,"Guija","Leve"
"SPI DJF",0.16,4.75,11,"Guija","Leve"
"SPI DJF",0.17,4.5,11,"Guija","Leve"
"SPI DJF",0.18,4.25,11,"Guija","Leve"
