"Trigger","Index","Value","Month_of_issue","District","Category"
0.06,"SPI DJ",0.130434782608696,10,"Guija","Moderado"
0.07,"SPI DJ",0.173913043478261,10,"Guija","Moderado"
0.12,"SPI DJ",0.217391304347826,10,"Guija","Moderado"
0.14,"SPI DJ",0.260869565217391,10,"Guija","Moderado"
0.15,"SPI DJ",0.347826086956522,10,"Guija","Moderado"
0.16,"SPI DJ",0.521739130434783,10,"Guija","Moderado"
0.18,"SPI DJ",0.321739130434783,10,"Guija","Moderado"
0.2,"SPI DJ",0.208695652173913,10,"Guija","Moderado"
0.21,"SPI DJ",0.00869565217391305,10,"Guija","Moderado"
0.22,"SPI DJ",0.0521739130434783,10,"Guija","Moderado"
0.26,"SPI DJ",0.0956521739130435,10,"Guija","Moderado"
0.27,"SPI DJ",0.139130434782609,10,"Guija","Moderado"
0.29,"SPI DJ",0.182608695652174,10,"Guija","Moderado"
0.32,"SPI DJ",0.269565217391304,10,"Guija","Moderado"
0.33,"SPI DJ",0.31304347826087,10,"Guija","Moderado"
0.35,"SPI DJ",0.4,10,"Guija","Moderado"
0.38,"SPI DJ",0.2,10,"Guija","Moderado"
0.47,"SPI DJ",0,10,"Guija","Moderado"
0.03,"SPI JF",0.0454545454545454,10,"Guija","Moderado"
0.08,"SPI JF",0.0909090909090909,10,"Guija","Moderado"
0.09,"SPI JF",0.181818181818182,10,"Guija","Moderado"
0.1,"SPI JF",0.227272727272727,10,"Guija","Moderado"
0.12,"SPI JF",0.363636363636364,10,"Guija","Moderado"
0.14,"SPI JF",0.454545454545455,10,"Guija","Moderado"
0.16,"SPI JF",0.5,10,"Guija","Moderado"
0.19,"SPI JF",0.333333333333333,10,"Guija","Moderado"
0.2,"SPI JF",0.378787878787879,10,"Guija","Moderado"
0.22,"SPI JF",0.136363636363636,10,"Guija","Moderado"
0.23,"SPI JF",0.227272727272727,10,"Guija","Moderado"
0.25,"SPI JF",0.272727272727273,10,"Guija","Moderado"
0.28,"SPI JF",0.318181818181818,10,"Guija","Moderado"
0.3,"SPI JF",0.196969696969697,10,"Guija","Moderado"
0.31,"SPI JF",0.242424242424242,10,"Guija","Moderado"
0.33,"SPI JF",0.287878787878788,10,"Guija","Moderado"
0.34,"SPI JF",0.121212121212121,10,"Guija","Moderado"
0.36,"SPI JF",0.166666666666667,10,"Guija","Moderado"
0.51,"SPI JF",0,10,"Guija","Moderado"
0,"SPI FM",-0.121212121212121,10,"Guija","Moderado"
0.02,"SPI FM",-0.0757575757575757,10,"Guija","Moderado"
0.06,"SPI FM",-0.242424242424242,10,"Guija","Moderado"
0.07,"SPI FM",-0.196969696969697,10,"Guija","Moderado"
0.08,"SPI FM",-0.151515151515152,10,"Guija","Moderado"
0.1,"SPI FM",-0.106060606060606,10,"Guija","Moderado"
0.13,"SPI FM",-0.0151515151515151,10,"Guija","Moderado"
0.14,"SPI FM",0.0757575757575757,10,"Guija","Moderado"
0.17,"SPI FM",0.166666666666667,10,"Guija","Moderado"
0.18,"SPI FM",0.0454545454545455,10,"Guija","Moderado"
0.22,"SPI FM",0.0909090909090909,10,"Guija","Moderado"
0.23,"SPI FM",0.136363636363636,10,"Guija","Moderado"
0.24,"SPI FM",0.181818181818182,10,"Guija","Moderado"
0.26,"SPI FM",0.227272727272727,10,"Guija","Moderado"
0.27,"SPI FM",0.151515151515151,10,"Guija","Moderado"
0.32,"SPI FM",0.196969696969697,10,"Guija","Moderado"
0.34,"SPI FM",0.0303030303030303,10,"Guija","Moderado"
0.36,"SPI FM",-0.0909090909090909,10,"Guija","Moderado"
0.37,"SPI FM",-0.0454545454545455,10,"Guija","Moderado"
0.54,"SPI FM",0,10,"Guija","Moderado"
0,"SPI OND",0.0434782608695652,10,"Guija","Moderado"
0.01,"SPI OND",0.0869565217391305,10,"Guija","Moderado"
0.02,"SPI OND",0.130434782608696,10,"Guija","Moderado"
0.04,"SPI OND",0.217391304347826,10,"Guija","Moderado"
0.07,"SPI OND",0.260869565217391,10,"Guija","Moderado"
0.08,"SPI OND",-0.139130434782609,10,"Guija","Moderado"
0.1,"SPI OND",-0.0521739130434783,10,"Guija","Moderado"
0.13,"SPI OND",-0.0086956521739131,10,"Guija","Moderado"
0.14,"SPI OND",0.0347826086956522,10,"Guija","Moderado"
0.15,"SPI OND",0.0782608695652174,10,"Guija","Moderado"
0.18,"SPI OND",0.121739130434783,10,"Guija","Moderado"
0.19,"SPI OND",0.165217391304348,10,"Guija","Moderado"
0.2,"SPI OND",0.208695652173913,10,"Guija","Moderado"
0.22,"SPI OND",0.0521739130434783,10,"Guija","Moderado"
0.24,"SPI OND",0.0956521739130435,10,"Guija","Moderado"
0.25,"SPI OND",0.139130434782609,10,"Guija","Moderado"
0.26,"SPI OND",0.182608695652174,10,"Guija","Moderado"
0.28,"SPI OND",0.226086956521739,10,"Guija","Moderado"
0.3,"SPI OND",0.269565217391304,10,"Guija","Moderado"
0.31,"SPI OND",0.0695652173913044,10,"Guija","Moderado"
0.42,"SPI OND",0.156521739130435,10,"Guija","Moderado"
0.47,"SPI OND",-0.0434782608695652,10,"Guija","Moderado"
0.51,"SPI OND",0,10,"Guija","Moderado"
0.01,"SPI NDJ",0.04,10,"Guija","Moderado"
0.02,"SPI NDJ",0.12,10,"Guija","Moderado"
0.04,"SPI NDJ",0.16,10,"Guija","Moderado"
0.05,"SPI NDJ",0.2,10,"Guija","Moderado"
0.08,"SPI NDJ",0.24,10,"Guija","Moderado"
0.09,"SPI NDJ",0.28,10,"Guija","Moderado"
0.1,"SPI NDJ",0.36,10,"Guija","Moderado"
0.12,"SPI NDJ",0.106666666666667,10,"Guija","Moderado"
0.16,"SPI NDJ",0.146666666666667,10,"Guija","Moderado"
0.17,"SPI NDJ",0.186666666666667,10,"Guija","Moderado"
0.18,"SPI NDJ",0.226666666666667,10,"Guija","Moderado"
0.2,"SPI NDJ",0.266666666666667,10,"Guija","Moderado"
0.24,"SPI NDJ",0.386666666666667,10,"Guija","Moderado"
0.26,"SPI NDJ",0.426666666666667,10,"Guija","Moderado"
0.27,"SPI NDJ",0.466666666666667,10,"Guija","Moderado"
0.29,"SPI NDJ",0.546666666666667,10,"Guija","Moderado"
0.32,"SPI NDJ",0.626666666666667,10,"Guija","Moderado"
0.34,"SPI NDJ",0.666666666666667,10,"Guija","Moderado"
0.5,"SPI NDJ",0.333333333333333,10,"Guija","Moderado"
0.59,"SPI NDJ",0,10,"Guija","Moderado"
0.02,"SPI DJF",0.0833333333333334,10,"Guija","Moderado"
0.08,"SPI DJF",0.125,10,"Guija","Moderado"
0.11,"SPI DJF",-0.125,10,"Guija","Moderado"
0.12,"SPI DJF",0,10,"Guija","Moderado"
0.13,"SPI DJF",0.0416666666666666,10,"Guija","Moderado"
0.14,"SPI DJF",0.0833333333333334,10,"Guija","Moderado"
0.15,"SPI DJF",0.125,10,"Guija","Moderado"
0.16,"SPI DJF",0.208333333333333,10,"Guija","Moderado"
0.18,"SPI DJF",-0.0416666666666666,10,"Guija","Moderado"
0.19,"SPI DJF",0,10,"Guija","Moderado"
0.2,"SPI DJF",0.0416666666666667,10,"Guija","Moderado"
0.22,"SPI DJF",0.0833333333333333,10,"Guija","Moderado"
0.23,"SPI DJF",0.125,10,"Guija","Moderado"
0.24,"SPI DJF",0.25,10,"Guija","Moderado"
0.26,"SPI DJF",0,10,"Guija","Moderado"
0.28,"SPI DJF",0.125,10,"Guija","Moderado"
0.3,"SPI DJF",0.208333333333333,10,"Guija","Moderado"
0.43,"SPI DJF",0.25,10,"Guija","Moderado"
0.58,"SPI DJF",0,10,"Guija","Moderado"
0.04,"SPI JFM",0.0416666666666666,10,"Guija","Moderado"
0.08,"SPI JFM",0.166666666666667,10,"Guija","Moderado"
0.09,"SPI JFM",0.208333333333333,10,"Guija","Moderado"
0.11,"SPI JFM",0.25,10,"Guija","Moderado"
0.14,"SPI JFM",0.0416666666666666,10,"Guija","Moderado"
0.15,"SPI JFM",0.0833333333333334,10,"Guija","Moderado"
0.16,"SPI JFM",0.125,10,"Guija","Moderado"
0.19,"SPI JFM",0.208333333333333,10,"Guija","Moderado"
0.2,"SPI JFM",0.291666666666667,10,"Guija","Moderado"
0.21,"SPI JFM",0.375,10,"Guija","Moderado"
0.24,"SPI JFM",0.416666666666667,10,"Guija","Moderado"
0.26,"SPI JFM",0.166666666666667,10,"Guija","Moderado"
0.27,"SPI JFM",0.208333333333333,10,"Guija","Moderado"
0.28,"SPI JFM",0.25,10,"Guija","Moderado"
0.29,"SPI JFM",0,10,"Guija","Moderado"
0.3,"SPI JFM",0.125,10,"Guija","Moderado"
0.38,"SPI JFM",0.208333333333333,10,"Guija","Moderado"
0.42,"SPI JFM",-0.0416666666666667,10,"Guija","Moderado"
0.51,"SPI JFM",0,10,"Guija","Moderado"
0.04,"SPI ON",0.0434782608695652,10,"Guija","Leve"
0.08,"SPI ON",0.0869565217391305,10,"Guija","Leve"
0.1,"SPI ON",0.130434782608696,10,"Guija","Leve"
0.12,"SPI ON",-0.226086956521739,10,"Guija","Leve"
0.13,"SPI ON",-0.182608695652174,10,"Guija","Leve"
0.14,"SPI ON",-0.0956521739130435,10,"Guija","Leve"
0.16,"SPI ON",0.0347826086956522,10,"Guija","Leve"
0.18,"SPI ON",-0.0782608695652174,10,"Guija","Leve"
0.21,"SPI ON",-0.0347826086956521,10,"Guija","Leve"
0.27,"SPI ON",0.00869565217391305,10,"Guija","Leve"
0.28,"SPI ON",0.0521739130434783,10,"Guija","Leve"
0.29,"SPI ON",0.0956521739130435,10,"Guija","Leve"
0.34,"SPI ON",-0.0608695652173913,10,"Guija","Leve"
0.35,"SPI ON",0.0260869565217391,10,"Guija","Leve"
0.37,"SPI ON",-0.173913043478261,10,"Guija","Leve"
0.42,"SPI ON",-0.130434782608696,10,"Guija","Leve"
0.44,"SPI ON",-0.0869565217391304,10,"Guija","Leve"
0.46,"SPI ON",-0.0434782608695652,10,"Guija","Leve"
0.5,"SPI ON",0,10,"Guija","Leve"
0.01,"SPI ND",0.0476190476190477,10,"Guija","Leve"
0.06,"SPI ND",0.0952380952380952,10,"Guija","Leve"
0.07,"SPI ND",0.142857142857143,10,"Guija","Leve"
0.08,"SPI ND",0.19047619047619,10,"Guija","Leve"
0.1,"SPI ND",0.142857142857143,10,"Guija","Leve"
0.12,"SPI ND",0.238095238095238,10,"Guija","Leve"
0.13,"SPI ND",0.0952380952380952,10,"Guija","Leve"
0.14,"SPI ND",0.142857142857143,10,"Guija","Leve"
0.16,"SPI ND",0,10,"Guija","Leve"
0.24,"SPI ND",0.0476190476190476,10,"Guija","Leve"
0.28,"SPI ND",0.0952380952380952,10,"Guija","Leve"
0.29,"SPI ND",0.142857142857143,10,"Guija","Leve"
0.3,"SPI ND",0.0952380952380952,10,"Guija","Leve"
0.31,"SPI ND",0.142857142857143,10,"Guija","Leve"
0.33,"SPI ND",0.19047619047619,10,"Guija","Leve"
0.34,"SPI ND",0.0476190476190476,10,"Guija","Leve"
0.36,"SPI ND",0.0952380952380952,10,"Guija","Leve"
0.38,"SPI ND",-0.0476190476190476,10,"Guija","Leve"
0.41,"SPI ND",0,10,"Guija","Leve"
0.44,"SPI ND",0.0476190476190476,10,"Guija","Leve"
0.5,"SPI ND",0.0952380952380952,10,"Guija","Leve"
0.51,"SPI ND",0.142857142857143,10,"Guija","Leve"
0.53,"SPI ND",0,10,"Guija","Leve"
0,"SPI DJ",0.0476190476190477,10,"Guija","Leve"
0.1,"SPI DJ",0.0952380952380952,10,"Guija","Leve"
0.12,"SPI DJ",0.142857142857143,10,"Guija","Leve"
0.15,"SPI DJ",0.19047619047619,10,"Guija","Leve"
0.16,"SPI DJ",0.0952380952380952,10,"Guija","Leve"
0.18,"SPI DJ",0.238095238095238,10,"Guija","Leve"
0.19,"SPI DJ",0.285714285714286,10,"Guija","Leve"
0.2,"SPI DJ",0.142857142857143,10,"Guija","Leve"
0.21,"SPI DJ",0.238095238095238,10,"Guija","Leve"
0.25,"SPI DJ",0.142857142857143,10,"Guija","Leve"
0.29,"SPI DJ",0.285714285714286,10,"Guija","Leve"
0.3,"SPI DJ",0.142857142857143,10,"Guija","Leve"
0.31,"SPI DJ",0.19047619047619,10,"Guija","Leve"
0.32,"SPI DJ",0.285714285714286,10,"Guija","Leve"
0.33,"SPI DJ",0.333333333333333,10,"Guija","Leve"
0.36,"SPI DJ",0.380952380952381,10,"Guija","Leve"
0.38,"SPI DJ",0.238095238095238,10,"Guija","Leve"
0.44,"SPI DJ",0.285714285714286,10,"Guija","Leve"
0.5,"SPI DJ",0.142857142857143,10,"Guija","Leve"
0.53,"SPI DJ",0,10,"Guija","Leve"
0.08,"SPI JF",0.0476190476190477,10,"Guija","Leve"
0.1,"SPI JF",0.0952380952380952,10,"Guija","Leve"
0.11,"SPI JF",0.142857142857143,10,"Guija","Leve"
0.16,"SPI JF",0.19047619047619,10,"Guija","Leve"
0.18,"SPI JF",0.333333333333333,10,"Guija","Leve"
0.19,"SPI JF",0.380952380952381,10,"Guija","Leve"
0.21,"SPI JF",0.285714285714286,10,"Guija","Leve"
0.22,"SPI JF",0.142857142857143,10,"Guija","Leve"
0.23,"SPI JF",0.238095238095238,10,"Guija","Leve"
0.27,"SPI JF",0.333333333333333,10,"Guija","Leve"
0.28,"SPI JF",0.380952380952381,10,"Guija","Leve"
0.29,"SPI JF",0.0952380952380952,10,"Guija","Leve"
0.3,"SPI JF",0.19047619047619,10,"Guija","Leve"
0.32,"SPI JF",0.238095238095238,10,"Guija","Leve"
0.38,"SPI JF",0.238095238095238,10,"Guija","Leve"
0.45,"SPI JF",0.285714285714286,10,"Guija","Leve"
0.46,"SPI JF",0.142857142857143,10,"Guija","Leve"
0.57,"SPI JF",0,10,"Guija","Leve"
0.01,"SPI FM",0.0476190476190477,10,"Guija","Leve"
0.06,"SPI FM",0.0952380952380952,10,"Guija","Leve"
0.08,"SPI FM",0.142857142857143,10,"Guija","Leve"
0.1,"SPI FM",0.0476190476190476,10,"Guija","Leve"
0.11,"SPI FM",-0.0952380952380952,10,"Guija","Leve"
0.14,"SPI FM",-0.0476190476190476,10,"Guija","Leve"
0.15,"SPI FM",0,10,"Guija","Leve"
0.16,"SPI FM",0.0476190476190477,10,"Guija","Leve"
0.2,"SPI FM",-0.0952380952380952,10,"Guija","Leve"
0.23,"SPI FM",-0.0476190476190477,10,"Guija","Leve"
0.24,"SPI FM",0,10,"Guija","Leve"
0.26,"SPI FM",0.0952380952380952,10,"Guija","Leve"
0.27,"SPI FM",0.142857142857143,10,"Guija","Leve"
0.28,"SPI FM",0.19047619047619,10,"Guija","Leve"
0.3,"SPI FM",0.0476190476190476,10,"Guija","Leve"
0.31,"SPI FM",0.0952380952380952,10,"Guija","Leve"
0.33,"SPI FM",0.142857142857143,10,"Guija","Leve"
0.36,"SPI FM",0.238095238095238,10,"Guija","Leve"
0.38,"SPI FM",0.0952380952380952,10,"Guija","Leve"
0.4,"SPI FM",0,10,"Guija","Leve"
0.42,"SPI FM",-0.0952380952380952,10,"Guija","Leve"
0.43,"SPI FM",-0.0476190476190476,10,"Guija","Leve"
0.59,"SPI FM",0,10,"Guija","Leve"
0,"SPI OND",0.0434782608695652,10,"Guija","Leve"
0.02,"SPI OND",0.0869565217391305,10,"Guija","Leve"
0.06,"SPI OND",0.173913043478261,10,"Guija","Leve"
0.08,"SPI OND",0.217391304347826,10,"Guija","Leve"
0.09,"SPI OND",0.260869565217391,10,"Guija","Leve"
0.1,"SPI OND",0.0608695652173914,10,"Guija","Leve"
0.11,"SPI OND",-0.139130434782609,10,"Guija","Leve"
0.13,"SPI OND",-0.0956521739130435,10,"Guija","Leve"
0.15,"SPI OND",-0.0521739130434783,10,"Guija","Leve"
0.18,"SPI OND",-0.0086956521739131,10,"Guija","Leve"
0.2,"SPI OND",0.0347826086956522,10,"Guija","Leve"
0.22,"SPI OND",0.0782608695652174,10,"Guija","Leve"
0.23,"SPI OND",0.121739130434783,10,"Guija","Leve"
0.26,"SPI OND",0.165217391304348,10,"Guija","Leve"
0.27,"SPI OND",0.208695652173913,10,"Guija","Leve"
0.29,"SPI OND",0.252173913043478,10,"Guija","Leve"
0.31,"SPI OND",0.0956521739130435,10,"Guija","Leve"
0.34,"SPI OND",0.182608695652174,10,"Guija","Leve"
0.36,"SPI OND",0.269565217391304,10,"Guija","Leve"
0.38,"SPI OND",0.0695652173913044,10,"Guija","Leve"
0.48,"SPI OND",0.11304347826087,10,"Guija","Leve"
0.49,"SPI OND",0.156521739130435,10,"Guija","Leve"
0.51,"SPI OND",-0.0434782608695652,10,"Guija","Leve"
0.52,"SPI OND",0,10,"Guija","Leve"
0.03,"SPI NDJ",0.0454545454545454,10,"Guija","Leve"
0.06,"SPI NDJ",0.136363636363636,10,"Guija","Leve"
0.1,"SPI NDJ",0.181818181818182,10,"Guija","Leve"
0.11,"SPI NDJ",0.272727272727273,10,"Guija","Leve"
0.14,"SPI NDJ",0.196969696969697,10,"Guija","Leve"
0.17,"SPI NDJ",0.242424242424242,10,"Guija","Leve"
0.19,"SPI NDJ",0.287878787878788,10,"Guija","Leve"
0.2,"SPI NDJ",0.333333333333333,10,"Guija","Leve"
0.22,"SPI NDJ",0.166666666666667,10,"Guija","Leve"
0.25,"SPI NDJ",0,10,"Guija","Leve"
0.26,"SPI NDJ",0.0909090909090909,10,"Guija","Leve"
0.27,"SPI NDJ",0.136363636363636,10,"Guija","Leve"
0.28,"SPI NDJ",0.181818181818182,10,"Guija","Leve"
0.31,"SPI NDJ",0.227272727272727,10,"Guija","Leve"
0.32,"SPI NDJ",0.363636363636364,10,"Guija","Leve"
0.35,"SPI NDJ",0.409090909090909,10,"Guija","Leve"
0.38,"SPI NDJ",0.287878787878788,10,"Guija","Leve"
0.39,"SPI NDJ",0.333333333333333,10,"Guija","Leve"
0.61,"SPI NDJ",0.166666666666667,10,"Guija","Leve"
0.67,"SPI NDJ",0,10,"Guija","Leve"
0.04,"SPI DJF",0.0833333333333334,10,"Guija","Leve"
0.1,"SPI DJF",0.125,10,"Guija","Leve"
0.15,"SPI DJF",0.166666666666667,10,"Guija","Leve"
0.16,"SPI DJF",0.25,10,"Guija","Leve"
0.17,"SPI DJF",0.291666666666667,10,"Guija","Leve"
0.18,"SPI DJF",0.333333333333333,10,"Guija","Leve"
0.2,"SPI DJF",0.125,10,"Guija","Leve"
0.22,"SPI DJF",-0.0833333333333334,10,"Guija","Leve"
0.23,"SPI DJF",-0.0416666666666666,10,"Guija","Leve"
0.24,"SPI DJF",0.0416666666666667,10,"Guija","Leve"
0.27,"SPI DJF",0.0833333333333333,10,"Guija","Leve"
0.28,"SPI DJF",0.125,10,"Guija","Leve"
0.29,"SPI DJF",0.166666666666667,10,"Guija","Leve"
0.3,"SPI DJF",0.25,10,"Guija","Leve"
0.31,"SPI DJF",0,10,"Guija","Leve"
0.32,"SPI DJF",0.0416666666666667,10,"Guija","Leve"
0.34,"SPI DJF",0.0833333333333333,10,"Guija","Leve"
0.36,"SPI DJF",0.125,10,"Guija","Leve"
0.39,"SPI DJF",0.166666666666667,10,"Guija","Leve"
0.42,"SPI DJF",0.208333333333333,10,"Guija","Leve"
0.5,"SPI DJF",0.25,10,"Guija","Leve"
0.68,"SPI DJF",0,10,"Guija","Leve"
0.04,"SPI JFM",0.0454545454545454,10,"Guija","Leve"
0.08,"SPI JFM",0.0909090909090909,10,"Guija","Leve"
0.1,"SPI JFM",0.136363636363636,10,"Guija","Leve"
0.12,"SPI JFM",0.181818181818182,10,"Guija","Leve"
0.15,"SPI JFM",0.227272727272727,10,"Guija","Leve"
0.16,"SPI JFM",0.318181818181818,10,"Guija","Leve"
0.18,"SPI JFM",0.196969696969697,10,"Guija","Leve"
0.21,"SPI JFM",0.287878787878788,10,"Guija","Leve"
0.22,"SPI JFM",0.378787878787879,10,"Guija","Leve"
0.24,"SPI JFM",0.424242424242424,10,"Guija","Leve"
0.27,"SPI JFM",0.46969696969697,10,"Guija","Leve"
0.29,"SPI JFM",0.515151515151515,10,"Guija","Leve"
0.32,"SPI JFM",0.560606060606061,10,"Guija","Leve"
0.33,"SPI JFM",0.606060606060606,10,"Guija","Leve"
0.34,"SPI JFM",0.439393939393939,10,"Guija","Leve"
0.35,"SPI JFM",0.53030303030303,10,"Guija","Leve"
0.36,"SPI JFM",0.363636363636364,10,"Guija","Leve"
0.38,"SPI JFM",0.196969696969697,10,"Guija","Leve"
0.39,"SPI JFM",0.242424242424242,10,"Guija","Leve"
0.4,"SPI JFM",0.287878787878788,10,"Guija","Leve"
0.47,"SPI JFM",0.333333333333333,10,"Guija","Leve"
0.5,"SPI JFM",0.166666666666667,10,"Guija","Leve"
0.61,"SPI JFM",0,10,"Guija","Leve"
0,"SPI ND",0.130434782608696,11,"Guija","Severo"
0.01,"SPI ND",0.173913043478261,11,"Guija","Severo"
0.02,"SPI ND",-0.0260869565217391,11,"Guija","Severo"
0.06,"SPI ND",0.0608695652173914,11,"Guija","Severo"
0.08,"SPI ND",0.104347826086957,11,"Guija","Severo"
0.09,"SPI ND",-0.0956521739130435,11,"Guija","Severo"
0.1,"SPI ND",-0.0521739130434783,11,"Guija","Severo"
0.12,"SPI ND",-0.208695652173913,11,"Guija","Severo"
0.14,"SPI ND",-0.121739130434783,11,"Guija","Severo"
0.16,"SPI ND",0.00869565217391305,11,"Guija","Severo"
0.18,"SPI ND",0.139130434782609,11,"Guija","Severo"
0.21,"SPI ND",-0.0608695652173913,11,"Guija","Severo"
0.22,"SPI ND",-0.0173913043478261,11,"Guija","Severo"
0.26,"SPI ND",0.0695652173913044,11,"Guija","Severo"
0.34,"SPI ND",0.11304347826087,11,"Guija","Severo"
0.38,"SPI ND",0.156521739130435,11,"Guija","Severo"
0.39,"SPI ND",-0.0434782608695652,11,"Guija","Severo"
0.41,"SPI ND",0,11,"Guija","Severo"
0,"SPI DJ",0.0416666666666666,11,"Guija","Severo"
0.02,"SPI DJ",0.125,11,"Guija","Severo"
0.04,"SPI DJ",0.208333333333333,11,"Guija","Severo"
0.06,"SPI DJ",0.291666666666667,11,"Guija","Severo"
0.08,"SPI DJ",0.208333333333333,11,"Guija","Severo"
0.1,"SPI DJ",0.25,11,"Guija","Severo"
0.13,"SPI DJ",0.291666666666667,11,"Guija","Severo"
0.14,"SPI DJ",0.333333333333333,11,"Guija","Severo"
0.15,"SPI DJ",0.416666666666667,11,"Guija","Severo"
0.19,"SPI DJ",0.166666666666667,11,"Guija","Severo"
0.2,"SPI DJ",-0.0833333333333333,11,"Guija","Severo"
0.22,"SPI DJ",0,11,"Guija","Severo"
0.26,"SPI DJ",0.0416666666666667,11,"Guija","Severo"
0.27,"SPI DJ",0.0833333333333333,11,"Guija","Severo"
0.28,"SPI DJ",0.125,11,"Guija","Severo"
0.3,"SPI DJ",0.208333333333333,11,"Guija","Severo"
0.31,"SPI DJ",0.25,11,"Guija","Severo"
0.34,"SPI DJ",0,11,"Guija","Severo"
0,"SPI JF",0.0434782608695652,11,"Guija","Severo"
0.02,"SPI JF",0.130434782608696,11,"Guija","Severo"
0.06,"SPI JF",0.173913043478261,11,"Guija","Severo"
0.07,"SPI JF",0.217391304347826,11,"Guija","Severo"
0.08,"SPI JF",0.0173913043478261,11,"Guija","Severo"
0.1,"SPI JF",-0.0956521739130435,11,"Guija","Severo"
0.11,"SPI JF",-0.0521739130434783,11,"Guija","Severo"
0.12,"SPI JF",-0.0086956521739131,11,"Guija","Severo"
0.13,"SPI JF",0.0347826086956522,11,"Guija","Severo"
0.14,"SPI JF",0.121739130434783,11,"Guija","Severo"
0.15,"SPI JF",0.165217391304348,11,"Guija","Severo"
0.16,"SPI JF",0.252173913043478,11,"Guija","Severo"
0.17,"SPI JF",0.295652173913043,11,"Guija","Severo"
0.19,"SPI JF",0.339130434782609,11,"Guija","Severo"
0.21,"SPI JF",0.382608695652174,11,"Guija","Severo"
0.22,"SPI JF",0.426086956521739,11,"Guija","Severo"
0.24,"SPI JF",0.226086956521739,11,"Guija","Severo"
0.26,"SPI JF",0.269565217391304,11,"Guija","Severo"
0.27,"SPI JF",0.0695652173913044,11,"Guija","Severo"
0.28,"SPI JF",-0.130434782608696,11,"Guija","Severo"
0.34,"SPI JF",-0.0869565217391304,11,"Guija","Severo"
0.39,"SPI JF",-0.0434782608695652,11,"Guija","Severo"
0.4,"SPI JF",0,11,"Guija","Severo"
0.02,"SPI FM",0.0454545454545454,11,"Guija","Severo"
0.05,"SPI FM",0.0909090909090909,11,"Guija","Severo"
0.06,"SPI FM",-0.0757575757575757,11,"Guija","Severo"
0.07,"SPI FM",-0.0303030303030303,11,"Guija","Severo"
0.09,"SPI FM",0.0606060606060607,11,"Guija","Severo"
0.1,"SPI FM",-0.0606060606060607,11,"Guija","Severo"
0.12,"SPI FM",0.0303030303030303,11,"Guija","Severo"
0.13,"SPI FM",0.0757575757575757,11,"Guija","Severo"
0.14,"SPI FM",0.166666666666667,11,"Guija","Severo"
0.16,"SPI FM",0.212121212121212,11,"Guija","Severo"
0.17,"SPI FM",0.136363636363636,11,"Guija","Severo"
0.18,"SPI FM",-0.106060606060606,11,"Guija","Severo"
0.2,"SPI FM",-0.0606060606060606,11,"Guija","Severo"
0.22,"SPI FM",-0.0151515151515152,11,"Guija","Severo"
0.25,"SPI FM",-0.136363636363636,11,"Guija","Severo"
0.26,"SPI FM",-0.0909090909090909,11,"Guija","Severo"
0.32,"SPI FM",-0.0454545454545455,11,"Guija","Severo"
0.47,"SPI FM",0,11,"Guija","Severo"
0,"SPI NDJ",0.0769230769230769,11,"Guija","Severo"
0.04,"SPI NDJ",0.153846153846154,11,"Guija","Severo"
0.05,"SPI NDJ",0.192307692307692,11,"Guija","Severo"
0.06,"SPI NDJ",0.269230769230769,11,"Guija","Severo"
0.07,"SPI NDJ",0.307692307692308,11,"Guija","Severo"
0.08,"SPI NDJ",0.346153846153846,11,"Guija","Severo"
0.1,"SPI NDJ",0.384615384615385,11,"Guija","Severo"
0.11,"SPI NDJ",0.423076923076923,11,"Guija","Severo"
0.12,"SPI NDJ",0.461538461538462,11,"Guija","Severo"
0.13,"SPI NDJ",0.5,11,"Guija","Severo"
0.15,"SPI NDJ",0.538461538461538,11,"Guija","Severo"
0.16,"SPI NDJ",0.576923076923077,11,"Guija","Severo"
0.17,"SPI NDJ",0.653846153846154,11,"Guija","Severo"
0.18,"SPI NDJ",0.230769230769231,11,"Guija","Severo"
0.21,"SPI NDJ",0.269230769230769,11,"Guija","Severo"
0.24,"SPI NDJ",0.307692307692308,11,"Guija","Severo"
0.28,"SPI NDJ",0.384615384615385,11,"Guija","Severo"
0.3,"SPI NDJ",-0.115384615384615,11,"Guija","Severo"
0.34,"SPI NDJ",-0.0769230769230769,11,"Guija","Severo"
0.35,"SPI NDJ",-0.0384615384615385,11,"Guija","Severo"
0.42,"SPI NDJ",0,11,"Guija","Severo"
0,"SPI DJF",0.0833333333333334,11,"Guija","Severo"
0.02,"SPI DJF",0.125,11,"Guija","Severo"
0.04,"SPI DJF",-0.0833333333333334,11,"Guija","Severo"
0.06,"SPI DJF",-0.0416666666666666,11,"Guija","Severo"
0.08,"SPI DJF",0.125,11,"Guija","Severo"
0.1,"SPI DJF",0.166666666666667,11,"Guija","Severo"
0.11,"SPI DJF",0.25,11,"Guija","Severo"
0.14,"SPI DJF",0.333333333333333,11,"Guija","Severo"
0.17,"SPI DJF",0.375,11,"Guija","Severo"
0.18,"SPI DJF",0.125,11,"Guija","Severo"
0.19,"SPI DJF",0.166666666666667,11,"Guija","Severo"
0.21,"SPI DJF",0.208333333333333,11,"Guija","Severo"
0.23,"SPI DJF",0.25,11,"Guija","Severo"
0.25,"SPI DJF",0.291666666666667,11,"Guija","Severo"
