"Trigger","Index","Value","Month_of_issue","District","Category"
0.3,"SPI DJ",0.269565217391304,"12","Guija","Moderado"
0.38,"SPI DJ",0.31304347826087,"12","Guija","Moderado"
0.39,"SPI DJ",0.11304347826087,"12","Guija","Moderado"
0.45,"SPI DJ",0.156521739130435,"12","Guija","Moderado"
0.49,"SPI DJ",0,"12","Guija","Moderado"
0,"SPI JF",0.0454545454545454,"12","Guija","Moderado"
0.06,"SPI JF",0.0909090909090909,"12","Guija","Moderado"
0.08,"SPI JF",0.227272727272727,"12","Guija","Moderado"
0.09,"SPI JF",0.272727272727273,"12","Guija","Moderado"
0.1,"SPI JF",0.363636363636364,"12","Guija","Moderado"
0.12,"SPI JF",0.409090909090909,"12","Guija","Moderado"
0.13,"SPI JF",0.5,"12","Guija","Moderado"
0.15,"SPI JF",0.545454545454545,"12","Guija","Moderado"
0.19,"SPI JF",0.378787878787879,"12","Guija","Moderado"
0.2,"SPI JF",0.212121212121212,"12","Guija","Moderado"
0.22,"SPI JF",0.257575757575758,"12","Guija","Moderado"
0.24,"SPI JF",0.303030303030303,"12","Guija","Moderado"
0.28,"SPI JF",0.348484848484848,"12","Guija","Moderado"
0.29,"SPI JF",0.393939393939394,"12","Guija","Moderado"
0.3,"SPI JF",0.227272727272727,"12","Guija","Moderado"
0.32,"SPI JF",0.106060606060606,"12","Guija","Moderado"
0.34,"SPI JF",0.151515151515151,"12","Guija","Moderado"
0.35,"SPI JF",0.196969696969697,"12","Guija","Moderado"
0.37,"SPI JF",0.0303030303030303,"12","Guija","Moderado"
0.38,"SPI JF",0.0757575757575757,"12","Guija","Moderado"
0.39,"SPI JF",0.121212121212121,"12","Guija","Moderado"
0.46,"SPI JF",-0.0454545454545455,"12","Guija","Moderado"
0.5,"SPI JF",0,"12","Guija","Moderado"
0,"SPI FM",0.0454545454545454,"12","Guija","Moderado"
0.03,"SPI FM",-0.121212121212121,"12","Guija","Moderado"
0.07,"SPI FM",-0.0303030303030303,"12","Guija","Moderado"
0.08,"SPI FM",0.0606060606060607,"12","Guija","Moderado"
0.09,"SPI FM",0.106060606060606,"12","Guija","Moderado"
0.13,"SPI FM",0.151515151515152,"12","Guija","Moderado"
0.14,"SPI FM",0.196969696969697,"12","Guija","Moderado"
0.15,"SPI FM",0.0303030303030303,"12","Guija","Moderado"
0.16,"SPI FM",0.0757575757575757,"12","Guija","Moderado"
0.17,"SPI FM",0.121212121212121,"12","Guija","Moderado"
0.21,"SPI FM",-0.0454545454545454,"12","Guija","Moderado"
0.22,"SPI FM",0,"12","Guija","Moderado"
0.23,"SPI FM",0.0454545454545455,"12","Guija","Moderado"
0.24,"SPI FM",0.136363636363636,"12","Guija","Moderado"
0.26,"SPI FM",0.0151515151515151,"12","Guija","Moderado"
0.27,"SPI FM",-0.151515151515152,"12","Guija","Moderado"
0.28,"SPI FM",-0.106060606060606,"12","Guija","Moderado"
0.35,"SPI FM",-0.0151515151515152,"12","Guija","Moderado"
0.36,"SPI FM",0.0303030303030303,"12","Guija","Moderado"
0.38,"SPI FM",0.0757575757575757,"12","Guija","Moderado"
0.42,"SPI FM",0,"12","Guija","Moderado"
0,"SPI DJF",-0.166666666666667,"12","Guija","Moderado"
0.02,"SPI DJF",-0.0833333333333334,"12","Guija","Moderado"
0.03,"SPI DJF",-0.0416666666666666,"12","Guija","Moderado"
0.04,"SPI DJF",0.0416666666666666,"12","Guija","Moderado"
0.08,"SPI DJF",0.0833333333333334,"12","Guija","Moderado"
0.09,"SPI DJF",0.125,"12","Guija","Moderado"
0.14,"SPI DJF",0.166666666666667,"12","Guija","Moderado"
0.19,"SPI DJF",-0.0833333333333334,"12","Guija","Moderado"
0.2,"SPI DJF",-0.0416666666666666,"12","Guija","Moderado"
0.21,"SPI DJF",0.0833333333333333,"12","Guija","Moderado"
0.22,"SPI DJF",0.125,"12","Guija","Moderado"
0.23,"SPI DJF",0.166666666666667,"12","Guija","Moderado"
0.26,"SPI DJF",0.208333333333333,"12","Guija","Moderado"
0.34,"SPI DJF",0.25,"12","Guija","Moderado"
0.35,"SPI DJF",0.291666666666667,"12","Guija","Moderado"
0.36,"SPI DJF",0.375,"12","Guija","Moderado"
0.38,"SPI DJF",0.416666666666667,"12","Guija","Moderado"
0.39,"SPI DJF",0.458333333333333,"12","Guija","Moderado"
0.48,"SPI DJF",0.208333333333333,"12","Guija","Moderado"
0.5,"SPI DJF",0,"12","Guija","Moderado"
0,"SPI JFM",0.0416666666666666,"12","Guija","Moderado"
0.04,"SPI JFM",0.125,"12","Guija","Moderado"
0.06,"SPI JFM",0.25,"12","Guija","Moderado"
0.09,"SPI JFM",0.291666666666667,"12","Guija","Moderado"
0.13,"SPI JFM",0.375,"12","Guija","Moderado"
0.14,"SPI JFM",0.166666666666667,"12","Guija","Moderado"
0.16,"SPI JFM",0.208333333333333,"12","Guija","Moderado"
0.17,"SPI JFM",0.25,"12","Guija","Moderado"
0.21,"SPI JFM",0,"12","Guija","Moderado"
0.22,"SPI JFM",0.0416666666666667,"12","Guija","Moderado"
0.26,"SPI JFM",-0.125,"12","Guija","Moderado"
0.3,"SPI JFM",-0.0833333333333333,"12","Guija","Moderado"
0.32,"SPI JFM",0,"12","Guija","Moderado"
0.35,"SPI JFM",0.0416666666666667,"12","Guija","Moderado"
0.36,"SPI JFM",-0.208333333333333,"12","Guija","Moderado"
0.37,"SPI JFM",-0.166666666666667,"12","Guija","Moderado"
0.38,"SPI JFM",-0.125,"12","Guija","Moderado"
0.42,"SPI JFM",-0.0833333333333333,"12","Guija","Moderado"
0.44,"SPI JFM",-0.0416666666666667,"12","Guija","Moderado"
0.45,"SPI JFM",0,"12","Guija","Moderado"
0,"SPI DJ",0.0476190476190477,"12","Guija","Leve"
0.02,"SPI DJ",0.0952380952380952,"12","Guija","Leve"
0.03,"SPI DJ",0.142857142857143,"12","Guija","Leve"
0.04,"SPI DJ",0.0952380952380952,"12","Guija","Leve"
0.06,"SPI DJ",0.142857142857143,"12","Guija","Leve"
0.08,"SPI DJ",0.19047619047619,"12","Guija","Leve"
0.09,"SPI DJ",0.238095238095238,"12","Guija","Leve"
0.12,"SPI DJ",0.285714285714286,"12","Guija","Leve"
0.16,"SPI DJ",0.142857142857143,"12","Guija","Leve"
0.23,"SPI DJ",0.0476190476190476,"12","Guija","Leve"
0.24,"SPI DJ",0.0952380952380952,"12","Guija","Leve"
0.27,"SPI DJ",0.142857142857143,"12","Guija","Leve"
0.28,"SPI DJ",0.19047619047619,"12","Guija","Leve"
0.31,"SPI DJ",0.238095238095238,"12","Guija","Leve"
0.34,"SPI DJ",0.333333333333333,"12","Guija","Leve"
0.35,"SPI DJ",0.380952380952381,"12","Guija","Leve"
0.37,"SPI DJ",0.428571428571429,"12","Guija","Leve"
0.41,"SPI DJ",0.476190476190476,"12","Guija","Leve"
0.43,"SPI DJ",0.19047619047619,"12","Guija","Leve"
0.51,"SPI DJ",0.238095238095238,"12","Guija","Leve"
0.54,"SPI DJ",-0.0476190476190476,"12","Guija","Leve"
0.58,"SPI DJ",0,"12","Guija","Leve"
0,"SPI JF",0.0476190476190477,"12","Guija","Leve"
0.1,"SPI JF",0.0952380952380952,"12","Guija","Leve"
0.11,"SPI JF",0.142857142857143,"12","Guija","Leve"
0.13,"SPI JF",0.285714285714286,"12","Guija","Leve"
0.14,"SPI JF",0.333333333333333,"12","Guija","Leve"
0.16,"SPI JF",0.380952380952381,"12","Guija","Leve"
0.17,"SPI JF",0.238095238095238,"12","Guija","Leve"
0.18,"SPI JF",0.285714285714286,"12","Guija","Leve"
0.21,"SPI JF",0.333333333333333,"12","Guija","Leve"
0.25,"SPI JF",0.238095238095238,"12","Guija","Leve"
0.26,"SPI JF",0.0952380952380952,"12","Guija","Leve"
0.3,"SPI JF",0.19047619047619,"12","Guija","Leve"
0.32,"SPI JF",0.0476190476190476,"12","Guija","Leve"
0.36,"SPI JF",0.0952380952380952,"12","Guija","Leve"
0.37,"SPI JF",0.142857142857143,"12","Guija","Leve"
0.4,"SPI JF",0.19047619047619,"12","Guija","Leve"
0.41,"SPI JF",0.0952380952380952,"12","Guija","Leve"
0.43,"SPI JF",0.142857142857143,"12","Guija","Leve"
0.44,"SPI JF",0.0476190476190476,"12","Guija","Leve"
0.48,"SPI JF",0.0952380952380952,"12","Guija","Leve"
0.57,"SPI JF",-0.0476190476190476,"12","Guija","Leve"
0.58,"SPI JF",0,"12","Guija","Leve"
0,"SPI FM",0.0476190476190477,"12","Guija","Leve"
0.07,"SPI FM",-0.0952380952380952,"12","Guija","Leve"
0.1,"SPI FM",-0.0476190476190477,"12","Guija","Leve"
0.12,"SPI FM",0.0476190476190476,"12","Guija","Leve"
0.13,"SPI FM",0.0952380952380952,"12","Guija","Leve"
0.14,"SPI FM",0.142857142857143,"12","Guija","Leve"
0.16,"SPI FM",0,"12","Guija","Leve"
0.19,"SPI FM",0.0476190476190477,"12","Guija","Leve"
0.2,"SPI FM",0.0952380952380952,"12","Guija","Leve"
0.21,"SPI FM",0.19047619047619,"12","Guija","Leve"
0.24,"SPI FM",0.238095238095238,"12","Guija","Leve"
0.28,"SPI FM",0.285714285714286,"12","Guija","Leve"
0.3,"SPI FM",0.238095238095238,"12","Guija","Leve"
0.32,"SPI FM",0.285714285714286,"12","Guija","Leve"
0.33,"SPI FM",0,"12","Guija","Leve"
0.38,"SPI FM",0.0476190476190476,"12","Guija","Leve"
0.39,"SPI FM",0.142857142857143,"12","Guija","Leve"
0.46,"SPI FM",0.19047619047619,"12","Guija","Leve"
0.48,"SPI FM",0.238095238095238,"12","Guija","Leve"
0.49,"SPI FM",0.0952380952380952,"12","Guija","Leve"
0.5,"SPI FM",-0.0476190476190476,"12","Guija","Leve"
0.58,"SPI FM",0,"12","Guija","Leve"
0,"SPI DJF",-0.208333333333333,"12","Guija","Leve"
0.04,"SPI DJF",-0.125,"12","Guija","Leve"
0.06,"SPI DJF",-0.0833333333333334,"12","Guija","Leve"
0.07,"SPI DJF",-0.0416666666666666,"12","Guija","Leve"
0.08,"SPI DJF",0.0416666666666666,"12","Guija","Leve"
0.09,"SPI DJF",0.0833333333333334,"12","Guija","Leve"
0.1,"SPI DJF",0.125,"12","Guija","Leve"
0.21,"SPI DJF",0.166666666666667,"12","Guija","Leve"
0.24,"SPI DJF",0.208333333333333,"12","Guija","Leve"
0.25,"SPI DJF",0.291666666666667,"12","Guija","Leve"
0.26,"SPI DJF",0.333333333333333,"12","Guija","Leve"
0.28,"SPI DJF",0.0833333333333333,"12","Guija","Leve"
0.29,"SPI DJF",0.125,"12","Guija","Leve"
0.3,"SPI DJF",0.166666666666667,"12","Guija","Leve"
0.32,"SPI DJF",0.208333333333333,"12","Guija","Leve"
0.38,"SPI DJF",0.25,"12","Guija","Leve"
0.42,"SPI DJF",0.291666666666667,"12","Guija","Leve"
0.44,"SPI DJF",0.333333333333333,"12","Guija","Leve"
0.45,"SPI DJF",0.375,"12","Guija","Leve"
0.46,"SPI DJF",0.416666666666667,"12","Guija","Leve"
0.48,"SPI DJF",0.208333333333333,"12","Guija","Leve"
0.52,"SPI DJF",0,"12","Guija","Leve"
0.03,"SPI JFM",0.0454545454545454,"12","Guija","Leve"
0.06,"SPI JFM",0.0909090909090909,"12","Guija","Leve"
0.09,"SPI JFM",0.136363636363636,"12","Guija","Leve"
0.1,"SPI JFM",0.272727272727273,"12","Guija","Leve"
0.13,"SPI JFM",0.318181818181818,"12","Guija","Leve"
0.15,"SPI JFM",0.363636363636364,"12","Guija","Leve"
0.16,"SPI JFM",0.196969696969697,"12","Guija","Leve"
0.19,"SPI JFM",0.242424242424242,"12","Guija","Leve"
0.2,"SPI JFM",0.333333333333333,"12","Guija","Leve"
0.21,"SPI JFM",0.378787878787879,"12","Guija","Leve"
0.26,"SPI JFM",0.424242424242424,"12","Guija","Leve"
0.31,"SPI JFM",0.303030303030303,"12","Guija","Leve"
0.34,"SPI JFM",0.136363636363636,"12","Guija","Leve"
0.36,"SPI JFM",0.181818181818182,"12","Guija","Leve"
0.37,"SPI JFM",0.227272727272727,"12","Guija","Leve"
0.42,"SPI JFM",0.106060606060606,"12","Guija","Leve"
0.43,"SPI JFM",0.151515151515151,"12","Guija","Leve"
0.46,"SPI JFM",-0.0151515151515152,"12","Guija","Leve"
0.49,"SPI JFM",0.0303030303030303,"12","Guija","Leve"
0.5,"SPI JFM",0.0757575757575757,"12","Guija","Leve"
0.51,"SPI JFM",-0.0909090909090909,"12","Guija","Leve"
0.53,"SPI JFM",-0.0454545454545455,"12","Guija","Leve"
0.58,"SPI JFM",0,"12","Guija","Leve"
0,"SPI JF",0.05,"01","Guija","Severo"
0.03,"SPI JF",0.0916666666666667,"01","Guija","Severo"
0.04,"SPI JF",-0.0666666666666667,"01","Guija","Severo"
0.06,"SPI JF",-0.025,"01","Guija","Severo"
0.08,"SPI JF",0.0166666666666666,"01","Guija","Severo"
0.11,"SPI JF",0.0583333333333333,"01","Guija","Severo"
0.12,"SPI JF",0.141666666666667,"01","Guija","Severo"
0.14,"SPI JF",0.183333333333333,"01","Guija","Severo"
0.15,"SPI JF",0.266666666666667,"01","Guija","Severo"
0.17,"SPI JF",0.35,"01","Guija","Severo"
0.18,"SPI JF",0.391666666666667,"01","Guija","Severo"
0.21,"SPI JF",0.191666666666667,"01","Guija","Severo"
0.22,"SPI JF",-0.00833333333333333,"01","Guija","Severo"
0.37,"SPI JF",0.075,"01","Guija","Severo"
0.38,"SPI JF",0.116666666666667,"01","Guija","Severo"
0.41,"SPI JF",0.158333333333333,"01","Guija","Severo"
0.46,"SPI JF",0.2,"01","Guija","Severo"
0.55,"SPI JF",0,"01","Guija","Severo"
0,"SPI FM",-0.166666666666667,"01","Guija","Severo"
0.04,"SPI FM",-0.0797101449275361,"01","Guija","Severo"
0.06,"SPI FM",-0.159420289855073,"01","Guija","Severo"
0.09,"SPI FM",-0.115942028985507,"01","Guija","Severo"
0.12,"SPI FM",-0.239130434782609,"01","Guija","Severo"
0.13,"SPI FM",-0.152173913043478,"01","Guija","Severo"
0.14,"SPI FM",-0.0217391304347826,"01","Guija","Severo"
0.15,"SPI FM",-0.144927536231884,"01","Guija","Severo"
0.16,"SPI FM",-0.0579710144927537,"01","Guija","Severo"
0.19,"SPI FM",-0.0144927536231884,"01","Guija","Severo"
0.22,"SPI FM",-0.0942028985507246,"01","Guija","Severo"
0.23,"SPI FM",-0.0507246376811594,"01","Guija","Severo"
0.24,"SPI FM",-0.00724637681159421,"01","Guija","Severo"
0.25,"SPI FM",0.036231884057971,"01","Guija","Severo"
0.31,"SPI FM",0.123188405797101,"01","Guija","Severo"
0.32,"SPI FM",0.166666666666667,"01","Guija","Severo"
0.49,"SPI FM",0,"01","Guija","Severo"
0,"SPI JFM",0.153846153846154,"01","Guija","Severo"
0.03,"SPI JFM",0.192307692307692,"01","Guija","Severo"
0.04,"SPI JFM",-0.0641025641025641,"01","Guija","Severo"
0.06,"SPI JFM",0.0128205128205128,"01","Guija","Severo"
0.07,"SPI JFM",0.0512820512820512,"01","Guija","Severo"
0.11,"SPI JFM",0.0897435897435898,"01","Guija","Severo"
0.12,"SPI JFM",0.128205128205128,"01","Guija","Severo"
0.13,"SPI JFM",0.166666666666667,"01","Guija","Severo"
0.14,"SPI JFM",0.205128205128205,"01","Guija","Severo"
0.17,"SPI JFM",0.243589743589744,"01","Guija","Severo"
0.18,"SPI JFM",0.32051282051282,"01","Guija","Severo"
0.2,"SPI JFM",0.397435897435897,"01","Guija","Severo"
0.22,"SPI JFM",0.0641025641025641,"01","Guija","Severo"
0.23,"SPI JFM",-0.269230769230769,"01","Guija","Severo"
0.29,"SPI JFM",-0.192307692307692,"01","Guija","Severo"
0.32,"SPI JFM",-0.153846153846154,"01","Guija","Severo"
0.34,"SPI JFM",-0.115384615384615,"01","Guija","Severo"
0.36,"SPI JFM",-0.0769230769230769,"01","Guija","Severo"
0.42,"SPI JFM",-0.0384615384615385,"01","Guija","Severo"
0.49,"SPI JFM",0,"01","Guija","Severo"
0,"SPI JF",-0.036231884057971,"01","Guija","Moderado"
0.02,"SPI JF",0.0942028985507247,"01","Guija","Moderado"
0.05,"SPI JF",0.13768115942029,"01","Guija","Moderado"
0.07,"SPI JF",0.0144927536231884,"01","Guija","Moderado"
0.11,"SPI JF",0.0579710144927535,"01","Guija","Moderado"
0.12,"SPI JF",0.101449275362319,"01","Guija","Moderado"
0.14,"SPI JF",0.144927536231884,"01","Guija","Moderado"
0.18,"SPI JF",0.231884057971014,"01","Guija","Moderado"
0.19,"SPI JF",0.27536231884058,"01","Guija","Moderado"
0.2,"SPI JF",0.318840579710145,"01","Guija","Moderado"
0.21,"SPI JF",0.36231884057971,"01","Guija","Moderado"
0.22,"SPI JF",0.405797101449275,"01","Guija","Moderado"
0.25,"SPI JF",0.282608695652174,"01","Guija","Moderado"
0.27,"SPI JF",0.115942028985507,"01","Guija","Moderado"
0.28,"SPI JF",0.159420289855072,"01","Guija","Moderado"
0.39,"SPI JF",0.202898550724638,"01","Guija","Moderado"
0.4,"SPI JF",0.246376811594203,"01","Guija","Moderado"
0.44,"SPI JF",0.289855072463768,"01","Guija","Moderado"
0.48,"SPI JF",0.123188405797101,"01","Guija","Moderado"
0.49,"SPI JF",0.166666666666667,"01","Guija","Moderado"
0.64,"SPI JF",0,"01","Guija","Moderado"
0,"SPI FM",-0.166666666666667,"01","Guija","Moderado"
0.06,"SPI FM",-0.123188405797101,"01","Guija","Moderado"
0.07,"SPI FM",-0.202898550724638,"01","Guija","Moderado"
0.09,"SPI FM",-0.159420289855073,"01","Guija","Moderado"
0.16,"SPI FM",-0.195652173913043,"01","Guija","Moderado"
0.17,"SPI FM",-0.108695652173913,"01","Guija","Moderado"
0.18,"SPI FM",-0.101449275362319,"01","Guija","Moderado"
0.2,"SPI FM",-0.0579710144927537,"01","Guija","Moderado"
0.22,"SPI FM",-0.0144927536231884,"01","Guija","Moderado"
0.25,"SPI FM",-0.181159420289855,"01","Guija","Moderado"
0.28,"SPI FM",-0.13768115942029,"01","Guija","Moderado"
0.29,"SPI FM",-0.0942028985507246,"01","Guija","Moderado"
0.3,"SPI FM",-0.0507246376811594,"01","Guija","Moderado"
0.31,"SPI FM",-0.00724637681159421,"01","Guija","Moderado"
0.33,"SPI FM",0.036231884057971,"01","Guija","Moderado"
0.36,"SPI FM",0.0797101449275362,"01","Guija","Moderado"
0.38,"SPI FM",0.166666666666667,"01","Guija","Moderado"
0.57,"SPI FM",0,"01","Guija","Moderado"
0,"SPI JFM",0.12,"01","Guija","Moderado"
0.02,"SPI JFM",-0.13,"01","Guija","Moderado"
0.04,"SPI JFM",-0.3,"01","Guija","Moderado"
0.06,"SPI JFM",-0.26,"01","Guija","Moderado"
0.09,"SPI JFM",-0.22,"01","Guija","Moderado"
0.1,"SPI JFM",-0.14,"01","Guija","Moderado"
0.18,"SPI JFM",-0.0600000000000001,"01","Guija","Moderado"
0.2,"SPI JFM",0.06,"01","Guija","Moderado"
0.23,"SPI JFM",0.1,"01","Guija","Moderado"
0.24,"SPI JFM",0.14,"01","Guija","Moderado"
0.25,"SPI JFM",0.22,"01","Guija","Moderado"
0.3,"SPI JFM",-0.28,"01","Guija","Moderado"
0.36,"SPI JFM",-0.24,"01","Guija","Moderado"
0.37,"SPI JFM",-0.2,"01","Guija","Moderado"
0.4,"SPI JFM",-0.16,"01","Guija","Moderado"
0.42,"SPI JFM",-0.08,"01","Guija","Moderado"
0.46,"SPI JFM",-0.04,"01","Guija","Moderado"
0.6,"SPI JFM",0,"01","Guija","Moderado"
0,"SPI JF",0.136363636363636,"01","Guija","Leve"
0.02,"SPI JF",-0.00649350649350655,"01","Guija","Leve"
0.04,"SPI JF",0.0389610389610389,"01","Guija","Leve"
0.06,"SPI JF",0.0844155844155844,"01","Guija","Leve"
0.09,"SPI JF",-0.0584415584415584,"01","Guija","Leve"
0.1,"SPI JF",0.0324675324675325,"01","Guija","Leve"
0.11,"SPI JF",0.0779220779220779,"01","Guija","Leve"
0.13,"SPI JF",0.123376623376623,"01","Guija","Leve"
0.18,"SPI JF",0.214285714285714,"01","Guija","Leve"
0.22,"SPI JF",0.25974025974026,"01","Guija","Leve"
0.25,"SPI JF",0.305194805194805,"01","Guija","Leve"
0.27,"SPI JF",0.396103896103896,"01","Guija","Leve"
0.3,"SPI JF",0.253246753246753,"01","Guija","Leve"
0.31,"SPI JF",0.298701298701299,"01","Guija","Leve"
0.32,"SPI JF",0.155844155844156,"01","Guija","Leve"
0.33,"SPI JF",0.201298701298701,"01","Guija","Leve"
0.37,"SPI JF",0.0584415584415584,"01","Guija","Leve"
0.38,"SPI JF",0.103896103896104,"01","Guija","Leve"
0.46,"SPI JF",0.149350649350649,"01","Guija","Leve"
0.49,"SPI JF",0.194805194805195,"01","Guija","Leve"
0.5,"SPI JF",0.0519480519480519,"01","Guija","Leve"
0.54,"SPI JF",0.0974025974025974,"01","Guija","Leve"
0.56,"SPI JF",0.142857142857143,"01","Guija","Leve"
0.73,"SPI JF",0,"01","Guija","Leve"
0,"SPI FM",-0.142857142857143,"01","Guija","Leve"
0.08,"SPI FM",-0.285714285714286,"01","Guija","Leve"
0.1,"SPI FM",-0.24025974025974,"01","Guija","Leve"
0.12,"SPI FM",-0.194805194805195,"01","Guija","Leve"
0.16,"SPI FM",-0.149350649350649,"01","Guija","Leve"
0.17,"SPI FM",-0.103896103896104,"01","Guija","Leve"
0.18,"SPI FM",-0.201298701298701,"01","Guija","Leve"
0.19,"SPI FM",-0.11038961038961,"01","Guija","Leve"
0.2,"SPI FM",-0.396103896103896,"01","Guija","Leve"
0.21,"SPI FM",-0.350649350649351,"01","Guija","Leve"
0.22,"SPI FM",-0.305194805194805,"01","Guija","Leve"
0.25,"SPI FM",-0.25974025974026,"01","Guija","Leve"
0.26,"SPI FM",-0.168831168831169,"01","Guija","Leve"
0.27,"SPI FM",-0.123376623376623,"01","Guija","Leve"
0.28,"SPI FM",-0.0779220779220779,"01","Guija","Leve"
0.29,"SPI FM",-0.0324675324675325,"01","Guija","Leve"
0.3,"SPI FM",-0.175324675324675,"01","Guija","Leve"
0.32,"SPI FM",-0.12987012987013,"01","Guija","Leve"
0.35,"SPI FM",-0.038961038961039,"01","Guija","Leve"
0.36,"SPI FM",0.0064935064935065,"01","Guija","Leve"
0.41,"SPI FM",0.0519480519480519,"01","Guija","Leve"
0.48,"SPI FM",0.142857142857143,"01","Guija","Leve"
0.66,"SPI FM",0,"01","Guija","Leve"
0,"SPI JFM",0.0869565217391305,"01","Guija","Leve"
0.01,"SPI JFM",0.130434782608696,"01","Guija","Leve"
0.04,"SPI JFM",0.00724637681159424,"01","Guija","Leve"
0.05,"SPI JFM",-0.159420289855073,"01","Guija","Leve"
0.08,"SPI JFM",-0.115942028985507,"01","Guija","Leve"
0.12,"SPI JFM",-0.072463768115942,"01","Guija","Leve"
0.15,"SPI JFM",-0.0289855072463768,"01","Guija","Leve"
0.18,"SPI JFM",0.0144927536231884,"01","Guija","Leve"
0.19,"SPI JFM",0.0579710144927535,"01","Guija","Leve"
0.22,"SPI JFM",-0.108695652173913,"01","Guija","Leve"
0.24,"SPI JFM",-0.0652173913043478,"01","Guija","Leve"
0.26,"SPI JFM",0.0217391304347826,"01","Guija","Leve"
0.27,"SPI JFM",0.0652173913043478,"01","Guija","Leve"
0.33,"SPI JFM",0.152173913043478,"01","Guija","Leve"
0.34,"SPI JFM",0.195652173913043,"01","Guija","Leve"
0.37,"SPI JFM",0.072463768115942,"01","Guija","Leve"
0.38,"SPI JFM",0.115942028985507,"01","Guija","Leve"
0.42,"SPI JFM",-0.0507246376811594,"01","Guija","Leve"
0.46,"SPI JFM",-0.00724637681159421,"01","Guija","Leve"
0.49,"SPI JFM",0.036231884057971,"01","Guija","Leve"
0.52,"SPI JFM",0.0797101449275362,"01","Guija","Leve"
0.53,"SPI JFM",0.123188405797101,"01","Guija","Leve"
0.54,"SPI JFM",0.166666666666667,"01","Guija","Leve"
0.74,"SPI JFM",0,"01","Guija","Leve"
0,"SPI FM",0.217391304347826,"02","Guija","Severo"
0.02,"SPI FM",0.260869565217391,"02","Guija","Severo"
0.03,"SPI FM",0.304347826086957,"02","Guija","Severo"
0.04,"SPI FM",0.347826086956522,"02","Guija","Severo"
0.05,"SPI FM",0.391304347826087,"02","Guija","Severo"
0.06,"SPI FM",0.22463768115942,"02","Guija","Severo"
0.1,"SPI FM",0.268115942028986,"02","Guija","Severo"
0.12,"SPI FM",0.311594202898551,"02","Guija","Severo"
0.16,"SPI FM",0.355072463768116,"02","Guija","Severo"
0.17,"SPI FM",0.108695652173913,"02","Guija","Severo"
0.19,"SPI FM",0.152173913043478,"02","Guija","Severo"
0.24,"SPI FM",0.195652173913043,"02","Guija","Severo"
0.28,"SPI FM",0.239130434782609,"02","Guija","Severo"
0.3,"SPI FM",0.282608695652174,"02","Guija","Severo"
0.32,"SPI FM",0.115942028985507,"02","Guija","Severo"
0.33,"SPI FM",-0.00724637681159421,"02","Guija","Severo"
0.34,"SPI FM",0.0797101449275362,"02","Guija","Severo"
0.36,"SPI FM",0.123188405797101,"02","Guija","Severo"
0.37,"SPI FM",-0.0434782608695652,"02","Guija","Severo"
0.42,"SPI FM",0,"02","Guija","Severo"
0,"SPI FM",0.0869565217391305,"02","Guija","Moderado"
0.01,"SPI FM",0.130434782608696,"02","Guija","Moderado"
0.02,"SPI FM",0.173913043478261,"02","Guija","Moderado"
0.03,"SPI FM",0.260869565217391,"02","Guija","Moderado"
0.06,"SPI FM",0.304347826086957,"02","Guija","Moderado"
0.07,"SPI FM",0.347826086956522,"02","Guija","Moderado"
0.09,"SPI FM",0.391304347826087,"02","Guija","Moderado"
0.11,"SPI FM",0.434782608695652,"02","Guija","Moderado"
0.13,"SPI FM",0.268115942028986,"02","Guija","Moderado"
0.19,"SPI FM",0.101449275362319,"02","Guija","Moderado"
0.2,"SPI FM",0.188405797101449,"02","Guija","Moderado"
0.22,"SPI FM",0.231884057971014,"02","Guija","Moderado"
0.23,"SPI FM",0.27536231884058,"02","Guija","Moderado"
0.25,"SPI FM",0.318840579710145,"02","Guija","Moderado"
0.29,"SPI FM",0.195652173913043,"02","Guija","Moderado"
0.34,"SPI FM",0.239130434782609,"02","Guija","Moderado"
0.35,"SPI FM",0.072463768115942,"02","Guija","Moderado"
0.36,"SPI FM",0.115942028985507,"02","Guija","Moderado"
0.38,"SPI FM",0.159420289855072,"02","Guija","Moderado"
0.39,"SPI FM",-0.00724637681159421,"02","Guija","Moderado"
0.4,"SPI FM",0.036231884057971,"02","Guija","Moderado"
0.44,"SPI FM",0.0797101449275362,"02","Guija","Moderado"
0.45,"SPI FM",-0.0869565217391304,"02","Guija","Moderado"
0.46,"SPI FM",-0.0434782608695652,"02","Guija","Moderado"
0.5,"SPI FM",0,"02","Guija","Moderado"
0,"SPI FM",0.0909090909090909,"02","Guija","Leve"
0.04,"SPI FM",0.136363636363636,"02","Guija","Leve"
0.05,"SPI FM",0.181818181818182,"02","Guija","Leve"
0.06,"SPI FM",0.272727272727273,"02","Guija","Leve"
0.1,"SPI FM",0.363636363636364,"02","Guija","Leve"
0.14,"SPI FM",0.409090909090909,"02","Guija","Leve"
0.15,"SPI FM",0.454545454545455,"02","Guija","Leve"
0.17,"SPI FM",0.311688311688312,"02","Guija","Leve"
0.22,"SPI FM",0.357142857142857,"02","Guija","Leve"
0.25,"SPI FM",0.402597402597403,"02","Guija","Leve"
0.28,"SPI FM",0.448051948051948,"02","Guija","Leve"
0.3,"SPI FM",0.493506493506493,"02","Guija","Leve"
0.31,"SPI FM",0.350649350649351,"02","Guija","Leve"
0.34,"SPI FM",0.396103896103896,"02","Guija","Leve"
